fecha,Crédito sector privado,Crédito hipotecario,Crédito consumo,Crédito en ME,Tasa activa (TAMN),Tasa referencia BCRP,Tipo de cambio S//$,PBI (índice),Demanda interna
2018-01-01,3.21490952380952,3.21516666666667,3.21661904761905,3.21371428571429,15.8884,3.0,3.21516666666667,164.625418244199,166.786701089637
2018-02-01,3.24881,3.248375,3.24955,3.2472,15.6932,3.0,3.248375,164.070012767263,164.846098476576
2018-03-01,3.252255,3.2519,3.25325,3.25055,15.1135,2.75,3.2519,166.034039946672,173.496545023774
2018-04-01,3.230685,3.230625,3.23165,3.2296,14.347,2.75,3.230625,169.076280896417,184.482806015607
2018-05-01,3.27410909090909,3.27361363636364,3.27486363636364,3.27236363636364,14.0677,2.75,3.27361363636364,170.022336280805,187.116325957943
2018-06-01,3.271345,3.27095,3.2722,3.2697,14.0947,2.75,3.27095,166.22905507239,171.250538229782
2018-07-01,3.27722380952381,3.27659523809524,3.27852380952381,3.27466666666667,14.0626,2.75,3.27659523809524,164.593299953497,177.919786516905
2018-08-01,3.28871904761905,3.28807142857143,3.28961904761905,3.28652380952381,14.2242,2.75,3.28807142857143,166.14976409944,180.209899755051
2018-09-01,3.31181,3.311325,3.31285,3.3098,14.302,2.75,3.311325,167.812673970688,178.389628181138
2018-10-01,3.33476818181818,3.33390909090909,3.33536363636364,3.33245454545455,14.1619,2.75,3.33390909090909,168.33848482974,188.588099743307
2018-11-01,3.37565,3.374675,3.3768,3.37255,14.2185,2.75,3.374675,169.283093968319,179.061087402049
2018-12-01,3.36438421052632,3.36402631578947,3.36631578947368,3.36173684210526,14.2958,2.75,3.36402631578947,170.369015603978,193.332173656755
2019-01-01,3.34381363636364,3.34386363636364,3.34536363636364,3.34236363636364,14.321,2.75,3.34386363636364,167.455150049253,169.339324126205
2019-02-01,3.3216,3.321475,3.3231,3.31985,14.3586,2.75,3.321475,167.622825256679,167.435791948915
2019-03-01,3.30431904761905,3.30469047619048,3.3062380952381,3.30314285714286,14.4926,2.75,3.30469047619048,170.550610142393,179.445323729672
2019-04-01,3.303405,3.303825,3.3056,3.30205,14.509,2.75,3.303825,171.118899847166,184.94154816599
2019-05-01,3.33350454545455,3.33236363636364,3.33418181818182,3.33054545454546,14.4781,2.75,3.33236363636364,171.236230492186,193.013050015637
2019-06-01,3.325475,3.32565,3.32745,3.32385,14.589,2.75,3.32565,171.154930782561,179.075074051889
2019-07-01,3.29040476190476,3.29021428571428,3.29209523809524,3.28833333333333,14.501,2.75,3.29021428571428,171.000914876569,185.517041837671
2019-08-01,3.37871,3.37756,3.37932,3.3758,14.4355,2.5,3.37756,172.591278721415,188.762775420136
2019-09-01,3.35719047619048,3.35735714285714,3.35914285714286,3.35557142857143,14.4193,2.5,3.35735714285714,171.356941113398,185.568363573923
2019-10-01,3.36007619047619,3.3597619047619,3.36152380952381,3.358,14.2445,2.5,3.3597619047619,172.556453223271,191.336128029233
2019-11-01,3.372715,3.3717,3.3737,3.3697,14.192,2.25,3.3717,173.371584793124,185.500222049048
2019-12-01,3.3547380952381,3.35519047619048,3.35738095238095,3.353,14.0848,2.25,3.35519047619048,171.679404272136,195.519662479471
2020-01-01,3.32776363636364,3.32736363636364,3.32890909090909,3.32581818181818,14.351,2.25,3.32736363636364,172.934195324644,180.281893807818
2020-02-01,3.39138,3.39035,3.39175,3.38895,14.2166,2.25,3.39035,172.727214614625,175.077232289461
2020-03-01,3.49255454545455,3.49136363636364,3.49377272727273,3.48895454545455,14.0555,1.25,3.49136363636364,140.503002958334,151.461098303133
2020-04-01,3.39842,3.3975,3.4002,3.3948,13.3643,0.25,3.3975,104.35718010835,122.226692475291
2020-05-01,3.42185,3.42115,3.42355,3.41875,12.7823,0.25,3.42115,116.059228900362,136.07403462672
2020-06-01,3.47109523809524,3.47016666666667,3.47185714285714,3.46847619047619,12.4427,0.25,3.47016666666667,139.909969593455,150.397493076918
2020-07-01,3.51734090909091,3.51656818181818,3.51918181818182,3.51395454545455,12.2887,0.25,3.51656818181818,152.557843942335,164.692175104433
2020-08-01,3.56454761904762,3.56392857142857,3.56590476190476,3.56195238095238,12.3435,0.25,3.56392857142857,156.547130692248,170.210403346009
2020-09-01,3.55575909090909,3.55490909090909,3.55704545454545,3.55277272727273,12.4423,0.25,3.55490909090909,160.51936835531,172.577179938085
2020-10-01,3.59613636363636,3.59561363636364,3.59777272727273,3.59345454545455,12.4984,0.25,3.59561363636364,167.169520946249,182.271256354312
2020-11-01,3.60871904761905,3.6077619047619,3.61090476190476,3.60461904761905,12.3737,0.25,3.6077619047619,168.922807960474,187.046714867003
2020-12-01,3.60324285714286,3.60261904761905,3.60557142857143,3.59966666666667,12.101,0.25,3.60261904761905,173.167361490965,208.694607665942
2021-01-01,3.62495,3.624575,3.6266,3.62255,12.0323,0.25,3.624575,172.164051017993,176.76617648045
2021-02-01,3.64569,3.645275,3.64755,3.643,11.8846,0.25,3.645275,168.443418980469,172.935723592319
2021-03-01,3.70917826086957,3.70815217391304,3.71034782608696,3.70595652173913,11.1365,0.25,3.70815217391304,168.376723986983,186.414596223217
2021-04-01,3.699525,3.69945,3.7036,3.6953,11.0793,0.25,3.69945,167.468461228883,185.266299032389
2021-05-01,3.77475714285714,3.77354761904762,3.77638095238095,3.77071428571429,10.8042,0.25,3.77354761904762,172.19857746939,196.312806319761
2021-06-01,3.91160476190476,3.91030952380952,3.91576190476191,3.90485714285714,10.683,0.25,3.91030952380952,172.77746476187,192.460656110389
2021-07-01,3.942455,3.94005,3.9445,3.9356,10.6816,0.25,3.94005,173.528789522653,193.148436594671
2021-08-01,4.08725238095238,4.08619047619048,4.09,4.08238095238095,10.6861,0.5,4.08619047619048,175.086278301496,191.477231457876
2021-09-01,4.10805454545454,4.10747727272727,4.11063636363636,4.10431818181818,10.4913,1.0,4.10747727272727,176.126159187722,194.03684078999
2021-10-01,4.01368,4.01505,4.0187,4.0114,10.5577,1.5,4.01505,175.486747211402,194.953188216569
2021-11-01,4.02049523809524,4.01959523809524,4.02333333333333,4.01585714285714,10.7307,2.0,4.01959523809524,175.014762741503,189.43092845632
2021-12-01,4.03686818181818,4.03697727272727,4.04231818181818,4.03163636363636,10.9868,2.5,4.03697727272727,176.059915194989,208.609438059823
2022-01-01,3.88834285714286,3.88928571428572,3.89347619047619,3.88509523809524,11.1277,3.0,3.88928571428572,176.982265321709,181.191262693973
2022-02-01,3.790945,3.7908,3.7952,3.7864,11.2939,3.5,3.7908,176.682047622781,174.339794451425
2022-03-01,3.73862173913043,3.73878260869565,3.74291304347826,3.73465217391304,11.5168,4.0,3.73878260869565,175.30164255593,189.170278528184
2022-04-01,3.74100526315789,3.73973684210526,3.74415789473684,3.73531578947368,11.8497,4.5,3.73973684210526,175.022055260789,193.658607129489
2022-05-01,3.75727727272727,3.75754545454545,3.7615,3.75359090909091,12.1248,5.0,3.75754545454545,176.251895332725,199.683992647516
2022-06-01,3.74843809523809,3.74714285714286,3.75171428571428,3.74257142857143,12.4933,5.5,3.74714285714286,179.317052729016,193.497030804915
2022-07-01,3.90343684210526,3.90218421052632,3.90705263157895,3.89731578947368,12.6616,6.0,3.90218421052632,177.733174304011,198.644127102033
2022-08-01,3.87355909090909,3.87379545454545,3.87768181818182,3.86990909090909,12.9406,6.5,3.87379545454545,177.408945016816,198.262806227532
2022-09-01,3.89895909090909,3.89770454545455,3.90131818181818,3.89409090909091,13.3757,6.75,3.89770454545455,179.495469139942,195.973635624678
2022-10-01,3.97934761904762,3.97871428571429,3.98214285714286,3.97528571428571,13.5935,7.0,3.97871428571429,179.405617502151,198.948829492008
2022-11-01,3.87657619047619,3.87730952380952,3.88090476190476,3.87371428571429,13.926,7.25,3.87730952380952,178.521843716054,197.975283928135
2022-12-01,3.828975,3.829175,3.83455,3.8238,14.2635,7.5,3.829175,179.023255014478,215.360647004049
2023-01-01,3.83380476190476,3.83278571428571,3.83580952380952,3.8297619047619,14.4623,7.75,3.83278571428571,175.538186117904,179.64450966609
2023-02-01,3.84146,3.840875,3.84385,3.8379,14.7364,7.75,3.840875,176.209312526868,177.610170416406
2023-03-01,3.77916086956522,3.77960869565217,3.78230434782609,3.77691304347826,14.8803,7.75,3.77960869565217,176.968791266741,185.335007056497
2023-04-01,3.76545,3.76561111111111,3.76877777777778,3.76244444444444,15.1693,7.75,3.76561111111111,176.687425034042,183.493234773531
2023-05-01,3.68866818181818,3.68870454545455,3.69222727272727,3.68518181818182,15.2971,7.75,3.68870454545455,174.205884177575,196.906684694795
2023-06-01,3.65041904761905,3.65104761904762,3.65480952380952,3.64728571428571,15.539,7.75,3.65104761904762,178.389612909719,191.063800690908
2023-07-01,3.601255,3.6013,3.60585,3.59675,15.6423,7.75,3.6013,175.55607284978,193.473687106718
2023-08-01,3.69776818181818,3.69634090909091,3.69990909090909,3.69277272727273,15.7516,7.75,3.69634090909091,177.273544890054,198.671453119443
2023-09-01,3.73099523809524,3.72966666666667,3.73304761904762,3.72628571428572,15.9513,7.5,3.72966666666667,178.226772279038,198.129486534645
2023-10-01,3.84575909090909,3.84440909090909,3.84818181818182,3.84063636363636,15.9116,7.25,3.84440909090909,177.708044328767,201.872338409693
2023-11-01,3.76079523809524,3.76188095238095,3.76580952380952,3.75795238095238,15.876,7.0,3.76188095238095,179.544540628351,195.621024319348
2023-12-01,3.73394210526316,3.73368421052632,3.73810526315789,3.72926315789474,15.8642,6.75,3.73368421052632,177.94208243702,209.57378462384
2024-01-01,3.74074285714286,3.73980952380952,3.74366666666667,3.73595238095238,15.8087,6.5,3.73980952380952,178.791698564371,183.498681571964
2024-02-01,3.8279380952381,3.82730952380952,3.83090476190476,3.82371428571429,15.7303,6.25,3.82730952380952,178.714605943273,181.489364696837
2024-03-01,3.70898947368421,3.70955263157895,3.71294736842105,3.70615789473684,15.76,6.25,3.70955263157895,180.331867541023,187.97404588067
2024-04-01,3.71503181818182,3.71315909090909,3.71840909090909,3.70790909090909,15.734,6.0,3.71315909090909,182.273289709686,205.436950683014
2024-05-01,3.73172727272727,3.73097727272727,3.73527272727273,3.72668181818182,15.7542,5.75,3.73097727272727,183.960512446356,204.615417593052
2024-06-01,3.7867052631579,3.78463157894737,3.78952631578947,3.77973684210526,15.6527,5.75,3.78463157894737,180.151783846905,190.203229358513
2024-07-01,3.764135,3.7644,3.7695,3.7593,15.081,5.75,3.7644,183.142003459551,200.6012826617
2024-08-01,3.74185,3.741325,3.74555,3.7371,14.9261,5.5,3.741325,185.173621902032,204.442674942542
2024-09-01,3.7689619047619,3.76821428571429,3.77214285714286,3.76428571428571,14.7177,5.25,3.76821428571429,184.332772760658,202.193806074779
2024-10-01,3.75436363636364,3.75359090909091,3.7575,3.74968181818182,14.7445,5.25,3.75359090909091,184.553940301195,213.531675176882
2024-11-01,3.779135,3.77885,3.78305,3.77465,14.781,5.0,3.77885,187.895068452118,203.029431903452
2024-12-01,3.73553684210526,3.73489473684211,3.74015789473684,3.72963157894737,14.8781,5.0,3.73489473684211,186.365603465107,227.031994582726
